0.000434 0.006924 0.000594 
0.000455 0.006818 0.001457 
0.000352 0.006671 0.001020 
0.000452 0.006687 0.001492 
0.000433 0.005690 0.002858 
0.000387 0.006173 0.002175 
0.000445 0.005515 0.003248 
0.000409 0.005811 0.003823 
0.000420 0.005570 0.003410 
0.000505 0.005480 0.004457 
0.000397 0.005067 0.003936 
0.000500 0.005679 0.004476 
0.000447 0.004449 0.005279 
0.000440 0.004652 0.004712 
0.000490 0.004397 0.003932 
0.000441 0.004382 0.004836 
0.000436 0.004249 0.004506 
0.000570 0.004542 0.003834 
0.000410 0.003918 0.003765 
0.000500 0.004550 0.003868 
0.000423 0.003687 0.003512 
0.000473 0.003336 0.003802 
0.000476 0.003361 0.002099 
0.000403 0.003541 0.002625 
0.000403 0.003085 0.003249 
0.000527 0.003497 0.002369 
0.000361 0.003301 0.003083 
0.000434 0.003374 0.002539 
0.000406 0.003048 0.002474 
0.000454 0.002585 0.003685 
0.000400 0.002515 0.003378 
0.000363 0.002865 0.003044 
0.000390 0.002425 0.003843 
0.000491 0.002742 0.004282 
0.000325 0.002726 0.004673 
0.000378 0.002306 0.004391 
0.000364 0.002394 0.004590 
0.000392 0.002189 0.005207 
0.000344 0.001789 0.006760 
0.000320 0.002372 0.005807 
0.000351 0.002092 0.005729 
0.000406 0.002031 0.007228 
0.000279 0.002551 0.007241 
0.000343 0.001938 0.007888 
0.000327 0.002171 0.007961 
0.000331 0.002196 0.007298 
0.000310 0.001762 0.009813 
0.000306 0.002353 0.009643 
0.000300 0.002026 0.008035 
0.000336 0.001796 0.009865 
0.000237 0.002592 0.010255 
0.000342 0.001738 0.010680 
0.000318 0.001774 0.010382 
0.000340 0.001955 0.009814 
0.000337 0.001569 0.011254 
0.000369 0.001835 0.012001 
0.000355 0.001808 0.010290 
0.000394 0.001414 0.011239 
0.000306 0.002070 0.011576 
0.000447 0.001461 0.012853 
0.000396 0.001457 0.011456 
0.000405 0.001785 0.011163 
0.000430 0.001330 0.012606 
0.000480 0.001511 0.012859 
0.000466 0.001838 0.011734 
0.000515 0.001233 0.012397 
0.000453 0.001694 0.011443 
0.000575 0.001526 0.013337 
0.000483 0.001483 0.011065 
0.000499 0.001646 0.010903 
0.000485 0.001166 0.012962 
0.000552 0.001351 0.011767 
0.000531 0.001766 0.010917 
0.000555 0.001084 0.011766 
0.000528 0.001480 0.009627 
0.000603 0.001506 0.010996 
0.000517 0.001407 0.009802 
0.000504 0.001551 0.008777 
0.000518 0.001248 0.010082 
0.000523 0.001358 0.009209 
0.000506 0.001496 0.008056 
0.000487 0.001087 0.009096 
0.000465 0.001368 0.007393 
0.000544 0.001368 0.008150 
0.000439 0.001047 0.007882 
0.000408 0.001217 0.006538 
0.000395 0.000901 0.008049 
0.000400 0.001039 0.007571 
0.000395 0.000913 0.006316 
0.000362 0.000662 0.007870 
0.000320 0.000957 0.006679 
0.000397 0.000933 0.006166 
0.000310 0.000675 0.006300 
0.000292 0.000848 0.005457 
0.000285 0.000693 0.005961 
0.000277 0.000785 0.005825 
0.000308 0.000734 0.004873 
0.000248 0.000617 0.005994 
0.000231 0.000840 0.005552 
0.000307 0.000857 0.004262 
0.000280 0.000679 0.005464 
0.000255 0.001112 0.005515 
0.000277 0.000797 0.005075 
0.000284 0.000919 0.005481 
0.000380 0.000880 0.005274 
0.000296 0.000687 0.006004 
0.000336 0.000901 0.005242 
0.000390 0.000747 0.004387 
0.000435 0.000670 0.005553 
0.000390 0.001078 0.005694 
0.000480 0.000696 0.004466 
0.000498 0.000811 0.004877 
0.000682 0.000755 0.004643 
0.000562 0.000523 0.004570 
0.000626 0.000705 0.004063 
0.000705 0.000464 0.003403 
0.000824 0.000478 0.004015 
0.000778 0.000710 0.003742 
0.000882 0.000540 0.002981 
0.000904 0.000684 0.003751 
0.001064 0.000601 0.003001 
0.001000 0.000601 0.003347 
0.001091 0.000763 0.003369 
0.001187 0.000608 0.003178 
0.001308 0.000654 0.003544 
0.001289 0.000846 0.003197 
0.001338 0.000748 0.002802 
